Gender,Shanghai_ranking,Publications,Citations,Recommendations,Interest score,Reads,h index,PISA rank,GDP (Millions $),HDI score,Position rank,Average h index
0,401,24,253,0,1255,1484,10,43,488527,0.919,4,15.593223
1,401,97,3820,32,2126,24606,32,43,488527,0.919,1,15.593223
1,401,24,100,9,1057,6247,7,43,488527,0.919,0,15.593223
1,401,24,59,8,621,1931,5,43,488527,0.919,3,15.593223
1,401,24,255,21,1704,4114,10,43,488527,0.919,3,15.593223
0,401,71,1467,66,9415,29566,19,43,488527,0.919,3,15.593223
1,401,0,0,0,0,1638,0,43,488527,0.919,1,15.593223
1,401,43,1171,23,5643,5622,17,43,488527,0.919,3,15.593223
1,401,24,734,20,3605,1621,12,43,488527,0.919,3,15.593223
1,401,32,1439,49,6610,2627,14,43,488527,0.919,3,15.593223
0,401,23,875,4,4216,2190,11,43,488527,0.919,3,15.593223
1,401,23,671,8,3734,6667,13,43,488527,0.919,3,15.593223
1,401,23,823,0,3167,916,13,43,488527,0.919,3,15.593223
0,401,23,88,10,644,2273,6,43,488527,0.919,3,15.593223
1,401,28,336,2,1702,3341,7,43,488527,0.919,1,15.593223
0,401,23,1026,68,7141,9885,13,43,488527,0.919,3,15.593223
1,401,23,226,25,1896,5593,8,43,488527,0.919,3,15.593223
1,401,23,118,0,420,611,6,43,488527,0.919,3,15.593223
0,401,23,449,1,2348,2396,10,43,488527,0.919,3,15.593223
0,401,23,191,4,1214,3704,7,43,488527,0.919,3,15.593223
1,401,23,169,11,1272,2364,9,43,488527,0.919,3,15.593223
1,401,23,211,19,1771,3597,10,43,488527,0.919,2,15.593223
1,401,24,119,7,614,1000,8,43,488527,0.919,3,15.593223
1,401,26,191,15,999,1135,5,43,488527,0.919,3,15.593223
0,401,23,260,67,1781,2073,9,43,488527,0.919,2,15.593223
1,401,22,224,9,1398,6478,10,43,488527,0.919,3,15.593223
1,401,47,474,2,2405,3343,13,43,488527,0.919,3,15.593223
1,401,121,830,12,4075,20768,15,43,488527,0.919,4,15.593223
1,401,38,303,8,1852,6086,10,43,488527,0.919,3,15.593223
1,401,24,277,1,1285,1979,7,43,488527,0.919,1,15.593223
1,401,67,863,16,4559,7935,17,43,488527,0.919,4,15.593223
1,401,26,167,1,963,1973,5,43,488527,0.919,3,15.593223
1,401,46,362,8,1860,4699,10,43,488527,0.919,3,15.593223
1,401,62,1318,4,6456,14658,17,43,488527,0.919,3,15.593223
0,401,47,753,14,4672,18075,14,43,488527,0.919,1,15.593223
1,401,102,888,4,3360,6983,15,43,488527,0.919,1,15.593223
1,401,31,3668,3,1722,1977,23,43,488527,0.919,1,15.593223
1,401,176,3574,61,1874,35109,36,43,488527,0.919,3,15.593223
1,401,30,213,9,1241,1763,9,43,488527,0.919,3,15.593223
1,401,70,820,7,4166,8895,17,43,488527,0.919,4,15.593223
0,401,57,1075,45,6994,11989,19,43,488527,0.919,3,15.593223
0,401,22,99,21,993,2322,7,43,488527,0.919,3,15.593223
0,401,24,339,3,2406,16839,8,43,488527,0.919,3,15.593223
1,401,22,252,15,1409,3105,8,43,488527,0.919,3,15.593223
1,401,59,673,7,3618,14373,16,43,488527,0.919,1,15.593223
0,401,22,395,24,2295,3732,9,43,488527,0.919,3,15.593223
0,401,46,149,5,555,1775,7,43,488527,0.919,3,15.593223
1,401,22,153,9,1346,7160,7,43,488527,0.919,3,15.593223
1,401,30,260,0,1102,1069,7,43,488527,0.919,1,15.593223
1,401,34,97,4,482,1624,6,43,488527,0.919,3,15.593223
1,401,31,649,5,3086,1796,11,43,488527,0.919,3,15.593223
1,401,23,283,0,1932,36880,6,43,488527,0.919,4,15.593223
1,401,22,397,24,2144,1948,11,43,488527,0.919,2,15.593223
1,401,26,235,19,1208,1098,8,43,488527,0.919,3,15.593223
0,401,22,187,47,1621,2599,7,43,488527,0.919,2,15.593223
1,401,22,66,29,1028,13562,5,43,488527,0.919,3,15.593223
1,401,44,71,14,663,2782,5,43,488527,0.919,3,15.593223
1,401,24,163,6,893,1549,7,43,488527,0.919,1,15.593223
1,401,22,144,3,694,1111,9,43,488527,0.919,3,15.593223
1,401,22,26,9,547,1955,3,43,488527,0.919,3,15.593223
1,401,21,1495,0,7678,4798,16,43,488527,0.919,3,15.593223
1,401,23,820,0,3977,5231,13,43,488527,0.919,1,15.593223
0,401,30,992,1,4572,2030,19,43,488527,0.919,1,15.593223
1,401,21,262,2,1454,7199,9,43,488527,0.919,3,15.593223
1,401,27,1316,22,7147,9751,19,43,488527,0.919,2,15.593223
0,401,23,312,0,1294,936,8,43,488527,0.919,1,15.593223
1,401,21,146,1,635,294,6,43,488527,0.919,1,15.593223
0,401,33,486,11,2594,2726,13,43,488527,0.919,3,15.593223
1,401,24,939,13,4404,3538,13,43,488527,0.919,3,15.593223
0,401,21,508,19,2555,2915,12,43,488527,0.919,3,15.593223
1,401,21,201,10,1717,3803,7,43,488527,0.919,3,15.593223
1,401,23,657,14,3768,4098,13,43,488527,0.919,3,15.593223
1,401,21,24,1,179,1350,3,43,488527,0.919,1,15.593223
1,401,21,238,0,1174,1194,8,43,488527,0.919,4,15.593223
1,401,22,121,30,868,1526,7,43,488527,0.919,3,15.593223
0,401,23,630,34,4200,7971,9,43,488527,0.919,3,15.593223
0,401,21,101,5,826,2221,7,43,488527,0.919,3,15.593223
0,401,21,110,0,531,164,5,43,488527,0.919,1,15.593223
1,401,21,764,3,3961,1730,10,43,488527,0.919,1,15.593223
1,401,26,162,4,849,2424,8,43,488527,0.919,2,15.593223
1,401,22,68,12,539,987,5,43,488527,0.919,3,15.593223
1,401,22,41,7,321,682,4,43,488527,0.919,3,15.593223
1,401,144,8022,12,3891,24679,49,43,488527,0.919,4,15.593223
1,401,23,245,4,1470,1312,8,43,488527,0.919,3,15.593223
1,401,91,6648,67,3202,14434,35,43,488527,0.919,4,15.593223
1,401,38,1871,2,8931,2091,19,43,488527,0.919,1,15.593223
1,401,284,6069,34,3066,62313,43,43,488527,0.919,3,15.593223
0,401,28,450,17,2790,4482,10,43,488527,0.919,3,15.593223
1,401,103,1564,19,7452,9508,22,43,488527,0.919,1,15.593223
1,401,90,960,1,4613,11433,17,43,488527,0.919,3,15.593223
0,401,22,69,6,483,1533,5,43,488527,0.919,0,15.593223
1,401,67,1536,3,6369,2454,20,43,488527,0.919,1,15.593223
1,401,23,506,10,3428,15066,7,43,488527,0.919,3,15.593223
1,401,20,62,29,777,2076,6,43,488527,0.919,3,15.593223
1,401,101,1384,24,8863,21058,17,43,488527,0.919,4,15.593223
0,401,76,635,9,3103,22415,15,43,488527,0.919,4,15.593223
0,401,20,342,3,2278,4365,7,43,488527,0.919,3,15.593223
0,401,29,104,5,1183,3937,7,43,488527,0.919,3,15.593223
1,401,20,610,7,5899,27086,10,43,488527,0.919,3,15.593223
1,401,67,818,20,3817,4750,16,43,488527,0.919,4,15.593223
0,401,52,1501,27,8453,13721,23,43,488527,0.919,4,15.593223
1,401,20,175,20,1737,13426,6,43,488527,0.919,2,15.593223
1,401,57,1787,21,1036,13174,21,43,488527,0.919,3,15.593223
1,401,20,190,0,817,176,8,43,488527,0.919,3,15.593223
1,401,176,2651,15,1265,15607,26,43,488527,0.919,3,15.593223
0,401,20,172,6,991,2688,8,43,488527,0.919,1,15.593223
1,401,22,157,1,567,345,7,43,488527,0.919,3,15.593223
1,401,20,322,14,2167,3893,11,43,488527,0.919,3,15.593223
0,401,21,726,8,4173,4961,9,43,488527,0.919,3,15.593223
0,401,51,1570,24,1044,31336,19,43,488527,0.919,1,15.593223
1,401,20,319,77,2651,16241,10,43,488527,0.919,3,15.593223
1,401,20,307,4,1524,2171,4,43,488527,0.919,3,15.593223
1,401,21,321,22,2093,5603,6,43,488527,0.919,3,15.593223
0,401,20,64,22,582,1525,5,43,488527,0.919,3,15.593223
0,401,31,637,10,3106,2308,13,43,488527,0.919,3,15.593223
0,401,20,150,18,1088,3630,8,43,488527,0.919,3,15.593223
0,401,20,274,22,2696,24696,8,43,488527,0.919,3,15.593223
1,401,291,8772,146,4267,37393,49,43,488527,0.919,3,15.593223
1,401,24,262,22,1602,2374,7,43,488527,0.919,3,15.593223
0,401,21,57,23,408,827,3,43,488527,0.919,2,15.593223
0,401,20,64,2,474,15089,5,43,488527,0.919,1,15.593223
0,401,20,23,3,198,904,2,43,488527,0.919,3,15.593223
1,401,25,114,16,1177,2127,7,43,488527,0.919,3,15.593223
1,401,33,162,5,652,3383,7,43,488527,0.919,3,15.593223
1,401,22,21,38,460,3765,3,43,488527,0.919,3,15.593223
1,401,20,63,0,326,841,4,43,488527,0.919,1,15.593223
1,401,18,476,6,2246,1302,9,43,488527,0.919,3,15.593223
1,401,19,495,2,2419,2324,7,43,488527,0.919,3,15.593223
1,401,19,24,0,187,979,3,43,488527,0.919,1,15.593223
1,401,19,80,2,441,1801,5,43,488527,0.919,4,15.593223
0,401,32,1496,2,7161,3126,16,43,488527,0.919,1,15.593223
0,401,21,891,42,4447,1922,9,43,488527,0.919,1,15.593223
1,401,21,436,37,5700,22736,9,43,488527,0.919,3,15.593223
1,401,19,117,15,775,2339,6,43,488527,0.919,3,15.593223
1,401,19,778,9,3866,3073,10,43,488527,0.919,3,15.593223
0,401,19,214,8,1482,5514,8,43,488527,0.919,3,15.593223
1,401,19,324,3,2134,3965,9,43,488527,0.919,3,15.593223
0,401,19,155,7,846,1553,6,43,488527,0.919,3,15.593223
0,401,20,96,10,624,1952,6,43,488527,0.919,3,15.593223
1,401,22,127,12,999,2315,6,43,488527,0.919,3,15.593223
1,401,19,111,15,975,2483,5,43,488527,0.919,3,15.593223
1,401,19,681,51,3931,3291,12,43,488527,0.919,3,15.593223
1,401,19,165,7,1108,2831,9,43,488527,0.919,3,15.593223
0,401,21,539,5,3272,10095,9,43,488527,0.919,3,15.593223
1,401,19,144,1,982,2870,6,43,488527,0.919,1,15.593223
0,401,20,151,11,1011,1545,7,43,488527,0.919,3,15.593223
1,401,19,1141,3,6032,6106,10,43,488527,0.919,4,15.593223
1,401,18,293,109,2797,8952,11,43,488527,0.919,3,15.593223
1,401,146,3724,31,1937,16671,29,43,488527,0.919,3,15.593223
1,401,81,1666,53,8851,10112,22,43,488527,0.919,1,15.593223
0,401,36,1688,41,1102,58831,19,43,488527,0.919,3,15.593223
1,401,18,899,7,4794,3353,15,43,488527,0.919,3,15.593223
1,401,198,4380,13,2069,20284,38,43,488527,0.919,4,15.593223
0,401,18,349,3,2093,2985,9,43,488527,0.919,3,15.593223
0,401,33,333,27,1951,2803,11,43,488527,0.919,1,15.593223
0,401,18,224,1,1104,1222,4,43,488527,0.919,3,15.593223
1,401,109,3434,46,1777,12480,28,43,488527,0.919,3,15.593223
0,401,20,128,12,1029,3234,6,43,488527,0.919,3,15.593223
1,401,48,1468,7,6697,6400,20,43,488527,0.919,4,15.593223
0,401,18,306,19,1997,3822,10,43,488527,0.919,3,15.593223
0,401,28,2006,2,1052,8352,17,43,488527,0.919,1,15.593223
1,401,23,296,30,1547,2401,8,43,488527,0.919,3,15.593223
1,401,84,126,2,1062,14007,6,43,488527,0.919,3,15.593223
1,401,20,562,10,3709,8435,8,43,488527,0.919,1,15.593223
0,401,90,8076,52,3838,12937,28,43,488527,0.919,3,15.593223
1,401,62,951,0,4475,3510,11,43,488527,0.919,4,15.593223
1,401,19,368,11,1958,2667,9,43,488527,0.919,3,15.593223
1,401,22,136,2,695,1205,7,43,488527,0.919,3,15.593223
1,401,18,211,122,4623,10014,8,43,488527,0.919,2,15.593223
0,401,98,703,6,4243,19588,13,43,488527,0.919,4,15.593223
1,401,171,8618,40,4076,16736,48,43,488527,0.919,3,15.593223
1,401,22,259,18,2153,9189,9,43,488527,0.919,3,15.593223
0,401,22,68,1,471,6583,5,43,488527,0.919,4,15.593223
1,401,19,183,0,919,530,8,43,488527,0.919,4,15.593223
0,401,18,96,1,766,2510,6,43,488527,0.919,1,15.593223
0,401,20,232,19,1460,2071,9,43,488527,0.919,2,15.593223
1,401,30,4,0,43,411,1,43,488527,0.919,1,15.593223
1,401,17,330,16,2141,14898,8,43,488527,0.919,3,15.593223
0,401,19,1243,2,6058,10273,11,43,488527,0.919,3,15.593223
1,401,18,224,0,1098,2703,8,43,488527,0.919,1,15.593223
1,401,23,279,4,1328,3847,9,43,488527,0.919,3,15.593223
1,401,23,220,22,1571,54272,8,43,488527,0.919,3,15.593223
1,401,17,359,3,2320,14634,7,43,488527,0.919,3,15.593223
1,401,17,92,70,613,1499,3,43,488527,0.919,2,15.593223
1,401,18,457,2,2339,1945,9,43,488527,0.919,1,15.593223
0,401,17,233,8,1808,3020,5,43,488527,0.919,3,15.593223
1,401,20,105,9,780,1751,5,43,488527,0.919,3,15.593223
1,401,17,71,21,735,2283,4,43,488527,0.919,0,15.593223
1,401,18,99,5,667,1680,5,43,488527,0.919,3,15.593223
1,401,22,33,2,275,670,3,43,488527,0.919,2,15.593223
0,401,24,452,30,2645,2741,12,43,488527,0.919,1,15.593223
1,401,17,83,1,359,672,6,43,488527,0.919,3,15.593223
1,401,29,185,2,1043,14163,5,43,488527,0.919,3,15.593223
1,401,16,99,8,619,1713,5,43,488527,0.919,3,15.593223
1,401,17,305,39,2085,4697,12,43,488527,0.919,3,15.593223
1,401,45,636,0,3476,14451,17,43,488527,0.919,2,15.593223
1,401,113,3427,33,1845,26574,34,43,488527,0.919,3,15.593223
1,401,47,1730,22,9593,10008,21,43,488527,0.919,3,15.593223
1,401,71,1371,50,8186,15097,19,43,488527,0.919,3,15.593223
1,401,33,389,1,2355,8345,14,43,488527,0.919,1,15.593223
0,401,273,14313,61,6739,40435,68,43,488527,0.919,4,15.593223
1,401,121,4458,35,2023,9614,33,43,488527,0.919,3,15.593223
1,401,125,4717,19,2594,34905,25,43,488527,0.919,3,15.593223
1,401,73,2475,7,1170,7351,28,43,488527,0.919,3,15.593223
0,401,33,358,12,2847,11552,11,43,488527,0.919,3,15.593223
0,401,16,1283,0,6339,1104,10,43,488527,0.919,4,15.593223
1,401,45,453,1,2334,3529,11,43,488527,0.919,4,15.593223
1,401,36,362,4,1746,2180,9,43,488527,0.919,3,15.593223
1,401,16,63,12,707,5138,5,43,488527,0.919,3,15.593223
0,401,17,229,5,1103,2315,9,43,488527,0.919,3,15.593223
1,401,16,308,85,2437,76503,9,43,488527,0.919,3,15.593223
1,401,51,1747,25,1047,13934,21,43,488527,0.919,0,15.593223
0,401,18,416,19,2752,5451,9,43,488527,0.919,3,15.593223
1,401,185,8631,34,4224,21381,47,43,488527,0.919,4,15.593223
1,401,79,1784,8,8905,10658,23,43,488527,0.919,1,15.593223
1,401,16,82,20,742,1767,4,43,488527,0.919,0,15.593223
1,401,120,2618,36,1633,112993,29,43,488527,0.919,3,15.593223
0,401,17,255,3,2084,12506,8,43,488527,0.919,3,15.593223
1,401,16,843,13,4710,3707,11,43,488527,0.919,3,15.593223
1,401,81,2123,10,1112,14529,22,43,488527,0.919,3,15.593223
0,401,19,26,24,319,2003,3,43,488527,0.919,3,15.593223
1,401,27,183,12,1267,3502,8,43,488527,0.919,2,15.593223
1,401,20,337,5,2333,5099,10,43,488527,0.919,3,15.593223
1,401,57,1619,29,1050,39585,24,43,488527,0.919,4,15.593223
1,401,134,3936,70,2051,36875,29,43,488527,0.919,4,15.593223
1,401,16,180,0,618,790,7,43,488527,0.919,3,15.593223
1,401,16,125,3,500,1291,5,43,488527,0.919,0,15.593223
0,401,16,155,0,885,3303,6,43,488527,0.919,1,15.593223
1,401,106,12836,39,6110,40122,32,43,488527,0.919,2,15.593223
1,401,17,92,10,1024,2186,5,43,488527,0.919,2,15.593223
1,401,17,226,45,1655,3063,9,43,488527,0.919,2,15.593223
0,401,20,1105,24,6246,15196,14,43,488527,0.919,1,15.593223
1,401,16,386,0,1951,1159,8,43,488527,0.919,1,15.593223
1,401,34,297,13,1845,4631,10,43,488527,0.919,1,15.593223
1,401,53,405,15,1589,2009,12,43,488527,0.919,3,15.593223
1,401,15,788,3,3283,1108,11,43,488527,0.919,3,15.593223
1,401,15,293,1,1516,2805,9,43,488527,0.919,1,15.593223
1,401,22,386,1,2211,12497,9,43,488527,0.919,2,15.593223
1,401,15,323,7,2124,8734,8,43,488527,0.919,3,15.593223
1,401,33,591,4,2700,5131,14,43,488527,0.919,3,15.593223
1,401,15,515,4,2764,3600,9,43,488527,0.919,3,15.593223
1,401,15,113,1,720,1389,7,43,488527,0.919,3,15.593223
1,401,16,193,4,989,1176,6,43,488527,0.919,1,15.593223
1,401,29,585,0,2271,666,11,43,488527,0.919,1,15.593223
1,401,15,136,0,716,657,7,43,488527,0.919,3,15.593223
1,401,15,148,8,1266,4528,6,43,488527,0.919,3,15.593223
1,401,15,146,17,1214,1917,7,43,488527,0.919,3,15.593223
1,401,15,98,0,483,632,6,43,488527,0.919,2,15.593223
1,401,15,221,1,1286,1990,8,43,488527,0.919,3,15.593223
1,401,15,65,11,910,2647,5,43,488527,0.919,3,15.593223
1,401,15,115,25,1086,2147,5,43,488527,0.919,3,15.593223
0,401,15,410,3,2085,1376,5,43,488527,0.919,1,15.593223
1,401,16,119,14,1301,2487,6,43,488527,0.919,1,15.593223
1,401,30,264,4,1388,2905,8,43,488527,0.919,1,15.593223
0,401,15,62,17,543,1122,5,43,488527,0.919,3,15.593223
0,401,15,36,3,498,2290,4,43,488527,0.919,3,15.593223
1,401,15,65,0,544,2019,4,43,488527,0.919,3,15.593223
1,401,17,123,9,1283,5641,7,43,488527,0.919,1,15.593223
0,401,16,85,0,659,1203,3,43,488527,0.919,3,15.593223
1,401,15,5,8,361,825,1,43,488527,0.919,1,15.593223
1,401,15,219,13,1500,2644,7,43,488527,0.919,3,15.593223
1,401,15,33,1,197,453,4,43,488527,0.919,1,15.593223
1,401,15,731,1,3072,2026,13,43,488527,0.919,1,15.593223
0,401,15,206,0,635,999,8,43,488527,0.919,1,15.593223
0,401,15,60,69,648,3603,5,43,488527,0.919,3,15.593223
1,401,15,337,79,3134,4729,9,43,488527,0.919,3,15.593223
0,401,15,351,41,3450,5280,9,43,488527,0.919,1,15.593223
1,401,295,5974,117,2879,60123,36,43,488527,0.919,3,15.593223
0,401,72,1844,0,8872,3642,28,43,488527,0.919,1,15.593223
0,401,52,997,6,5585,12194,18,43,488527,0.919,3,15.593223
1,401,50,1230,5,7485,43004,19,43,488527,0.919,3,15.593223
1,401,59,773,8,4505,15129,13,43,488527,0.919,4,15.593223
1,401,70,726,32,3603,12083,13,43,488527,0.919,3,15.593223
1,401,53,617,8,2285,2472,15,43,488527,0.919,4,15.593223
0,401,38,1229,14,6721,8262,15,43,488527,0.919,3,15.593223
1,401,16,280,0,1003,893,8,43,488527,0.919,3,15.593223
1,401,77,1069,8,4975,4948,16,43,488527,0.919,3,15.593223
1,401,14,33,1,175,1324,3,43,488527,0.919,3,15.593223
0,401,18,368,40,2310,3595,8,43,488527,0.919,3,15.593223
1,401,14,248,5,1293,1543,7,43,488527,0.919,3,15.593223
1,401,28,135,0,686,1087,5,43,488527,0.919,3,15.593223
1,401,24,361,4,2895,22382,8,43,488527,0.919,3,15.593223
1,401,72,626,0,2668,707,13,43,488527,0.919,1,15.593223
1,401,16,121,1,706,2545,6,43,488527,0.919,4,15.593223
1,401,14,131,14,1053,2857,6,43,488527,0.919,3,15.593223
1,401,15,186,5,1619,6180,8,43,488527,0.919,1,15.593223
1,401,14,93,2,632,2322,3,43,488527,0.919,3,15.593223
1,401,255,7017,29,3063,42562,41,43,488527,0.919,3,15.593223
1,401,14,38,13,476,3575,3,43,488527,0.919,2,15.593223
1,401,16,331,3,1462,1661,8,43,488527,0.919,2,15.593223
1,401,17,825,13,4683,6197,10,43,488527,0.919,3,15.593223
0,401,14,32,2,179,921,4,43,488527,0.919,3,15.593223
1,401,17,412,27,3344,9014,10,43,488527,0.919,3,15.593223
1,401,14,106,0,663,2134,6,43,488527,0.919,1,15.593223
1,401,50,1609,19,8719,7144,23,43,488527,0.919,1,15.593223
1,401,16,144,6,1131,4127,6,43,488527,0.919,3,15.593223
1,401,16,44,6,505,12363,4,43,488527,0.919,3,15.593223
0,401,17,265,10,1477,3028,8,43,488527,0.919,3,15.593223
0,401,24,251,15,1580,3429,10,43,488527,0.919,3,15.593223
0,401,37,60,4,310,1064,5,43,488527,0.919,4,15.593223
0,401,30,645,5,2938,3506,10,43,488527,0.919,2,15.593223
0,401,13,399,5,2161,9272,7,43,488527,0.919,3,15.593223
1,401,12,700,0,3406,1477,8,43,488527,0.919,2,15.593223
1,401,16,143,20,1026,4971,6,43,488527,0.919,3,15.593223
1,401,13,21,1,115,114,2,43,488527,0.919,3,15.593223
1,401,13,380,4,1740,2756,9,43,488527,0.919,1,15.593223
0,401,13,564,9,2906,2378,10,43,488527,0.919,3,15.593223
0,401,24,398,6,2470,3695,9,43,488527,0.919,1,15.593223
0,401,16,520,5,2773,3326,9,43,488527,0.919,3,15.593223
1,401,13,112,8,885,2212,6,43,488527,0.919,1,15.593223
0,401,33,741,4,3149,2286,15,43,488527,0.919,1,15.593223
0,401,13,256,4,1787,4491,10,43,488527,0.919,3,15.593223
1,401,20,115,4,575,709,6,43,488527,0.919,3,15.593223
0,401,16,24,8,252,596,3,43,488527,0.919,3,15.593223
0,801,305,9415,36,4759,46774,50,43,488527,0.919,3,15.593223
0,801,64,933,73,5195,6738,18,43,488527,0.919,3,15.593223
1,801,102,512,71,4230,19190,11,43,488527,0.919,4,15.593223
1,801,194,1429,4,5107,15591,20,43,488527,0.919,4,15.593223
0,801,39,407,6,2197,6072,13,43,488527,0.919,3,15.593223
0,801,44,139,15,1064,4771,7,43,488527,0.919,3,15.593223
0,801,34,535,7,3479,15252,12,43,488527,0.919,4,15.593223
1,801,73,883,11,2618,7058,18,43,488527,0.919,3,15.593223
1,801,61,1612,15,7662,11167,19,43,488527,0.919,3,15.593223
1,801,149,2094,61,1013,56185,25,43,488527,0.919,3,15.593223
0,801,122,916,45,7050,35974,14,43,488527,0.919,4,15.593223
1,801,545,17318,290,11761,335484,68,43,488527,0.919,3,15.593223
0,801,47,1262,14,6614,7462,18,43,488527,0.919,3,15.593223
1,801,497,7079,430,5897,395085,43,43,488527,0.919,3,15.593223
1,801,45,1994,8,9049,3674,19,43,488527,0.919,3,15.593223
1,801,44,672,10,3459,5248,15,43,488527,0.919,3,15.593223
0,801,71,783,18,3850,9759,16,43,488527,0.919,4,15.593223
1,801,70,1167,3,3783,2531,20,43,488527,0.919,4,15.593223
1,801,78,468,17,1681,10781,11,43,488527,0.919,3,15.593223
0,801,46,586,12,2900,4063,15,43,488527,0.919,4,15.593223
1,801,102,6497,61,3162,20988,39,43,488527,0.919,3,15.593223
1,801,58,424,18,2216,5974,12,43,488527,0.919,3,15.593223
1,801,167,10370,32,4918,21112,56,43,488527,0.919,3,15.593223
1,801,80,2142,43,1102,22705,25,43,488527,0.919,4,15.593223
1,801,110,1174,25,6095,17192,19,43,488527,0.919,4,15.593223
1,801,177,1459,60,6573,15770,19,43,488527,0.919,4,15.593223
1,801,34,404,44,2413,18026,10,43,488527,0.919,3,15.593223
1,801,37,392,20,2498,4423,11,43,488527,0.919,3,15.593223
1,801,32,301,15,1860,4478,7,43,488527,0.919,3,15.593223
0,801,81,1464,11,7906,12035,23,43,488527,0.919,4,15.593223
1,801,103,1796,171,7837,15254,26,43,488527,0.919,3,15.593223
1,801,88,545,58,2925,5210,13,43,488527,0.919,4,15.593223
1,801,117,609,3,3050,10008,13,43,488527,0.919,4,15.593223
1,801,90,661,9,3024,16604,16,43,488527,0.919,4,15.593223
0,801,76,665,15,4002,9888,13,43,488527,0.919,4,15.593223
0,801,54,525,11,4229,37798,13,43,488527,0.919,4,15.593223
1,801,107,1968,96,1555,56925,23,43,488527,0.919,3,15.593223
0,801,41,343,7,2185,8734,10,43,488527,0.919,0,15.593223
1,801,64,814,2,4150,2601,14,43,488527,0.919,0,15.593223
1,801,49,598,0,2472,2295,13,43,488527,0.919,0,15.593223
1,801,80,7585,76,4363,61034,26,43,488527,0.919,3,15.593223
1,801,106,1686,32,6146,6773,23,43,488527,0.919,4,15.593223
1,801,100,1832,103,1386,88986,23,43,488527,0.919,3,15.593223
1,801,75,917,21,5544,16328,15,43,488527,0.919,4,15.593223
0,801,69,1636,18,9603,17387,20,43,488527,0.919,3,15.593223
1,801,120,1828,23,8015,5834,20,43,488527,0.919,3,15.593223
1,801,43,275,16,1484,4340,9,43,488527,0.919,3,15.593223
1,801,36,388,16,1798,2509,11,43,488527,0.919,3,15.593223
1,801,263,3875,284,2345,42735,33,43,488527,0.919,4,15.593223
1,801,54,657,24,5270,13634,12,43,488527,0.919,3,15.593223
0,801,84,565,199,4238,7254,14,43,488527,0.919,3,15.593223
1,801,160,1576,21,5180,5585,20,43,488527,0.919,3,15.593223
1,801,34,78,4,554,2646,4,43,488527,0.919,0,15.593223
1,801,125,6933,262,4600,162184,42,43,488527,0.919,3,15.593223
1,801,110,1089,50,7246,33680,19,43,488527,0.919,3,15.593223
1,801,40,344,51,2371,4122,8,43,488527,0.919,3,15.593223
1,801,441,10073,598,5670,76019,53,43,488527,0.919,4,15.593223
1,801,378,1776,192,7730,37543,22,43,488527,0.919,4,15.593223
0,801,52,633,47,3782,8505,14,43,488527,0.919,3,15.593223
1,801,75,510,17,2791,5561,10,43,488527,0.919,4,15.593223
1,801,53,746,6,2883,1358,16,43,488527,0.919,4,15.593223
1,801,31,489,19,4021,21009,14,43,488527,0.919,3,15.593223
0,801,43,1669,14,7663,5387,20,43,488527,0.919,3,15.593223
1,801,47,539,28,2617,9619,13,43,488527,0.919,3,15.593223
1,801,74,1814,8,9005,25297,21,43,488527,0.919,3,15.593223
1,801,54,1250,18,8335,29966,15,43,488527,0.919,3,15.593223
1,801,78,808,8,3349,5281,17,43,488527,0.919,3,15.593223
1,801,95,1605,54,9900,21082,25,43,488527,0.919,3,15.593223
1,801,117,6757,64,3384,16540,31,43,488527,0.919,4,15.593223
1,801,40,467,32,2455,8408,11,43,488527,0.919,3,15.593223
0,801,39,172,13,1329,12371,8,43,488527,0.919,3,15.593223
1,801,172,1305,15,6284,24846,20,43,488527,0.919,4,15.593223
